query,twitter_name,twitter_id,time,reply,retweet,like,content,cosine_sim,levenshtein_sim,simhash_sim,jaccard_sim,tf,tf_idf
new energy,New Energy Update,@NEU_wind,6:54 AM - 28 Mar 2019,0,0,1,"If you're attending Wind #omdallas 19 - you only have 4 DAYS LEFT to secure your place in the official magazine. Let your peers know you’re attending & where to find you. Spaces are filling up fast so don’t miss out! Please contact Stewart @InDepthWIND directly sj@indepthnrg.compic.twitter.com/KDCyJ9iEzf
",0.5,0.9934640522875817,1.1,0.0,0.0,0.0
new energy,Bill Hooks,@ESPNHOOKSY,8:33 AM - 28 Mar 2019,1,1,2,"Like my dude @Husker_Nick had to give these new energy drinks a try.  Anyone else tried them? pic.twitter.com/5zwkPFMFBk
",0.6622214211307625,0.9173553719008265,0.8947368421052632,0.10526315789473684,0.047619047619047616,0.03300700859809263
extremist group,Faversham for The Independent Group TIG,@FavershamTig,6:42 AM - 28 Mar 2019,0,0,1,"If you too feel alienated from, and disenfranchised by the leaders and extremist elements of the main political parties, The Independent Group offers a different sort of politics http://theindependent.group/statement.  If you are interested and local please DM this page.
",0.5481125224324688,0.9448529411764706,0.8947368421052632,0.02857142857142857,0.011111111111111112,0.007701635339554948
extremist group,CEP,@FightExtremism,11:33 AM - 28 Mar 2019,0,0,1,"CEP’s Guide to White Supremacy Groups provides overview of some of the most active and virulent groups in the U.S., including those at the 2017 Charlottesville rally.  https://www.counterextremism.com/content/guide-white-supremacy-groups…
",0.5,0.9665271966527197,0.8,0.0,0.0,0.0
extremist group,Sky News Australia,@SkyNewsAust,6:05 AM - 28 Mar 2019,3,2,3,".@theTiser: More than a dozen SA groups are being monitored for their extremist views as authorities boost the states counter terrorism firepower. MORE: https://bit.ly/2BuFqi1 #frontpagepic.twitter.com/Ii06HGduPl
",0.5707106781186547,0.9483568075117371,1.5555555555555556,0.038461538461538464,0.015151515151515152,0.01050223000848402
extremist group,Velvet Blade,@velvetblade,11:32 AM - 28 Mar 2019,1,2,3,"5/ Austrian Identarian far right extremist group funded the New Zealand shooter.And Senator Steve King funds the Identarians. You can tweet at the hateful prig here @SteveKingIA#BadWeekForHate#OpOoopsiehttps://thinkprogress.org/alleged-new-zealand-shooter-donated-far-right-group-steve-king-tucker-carlson-8fe73243ea88/…
",0.6230914909793327,0.9532710280373832,1.25,0.08,0.02857142857142857,0.01980420515885558
extremist group,Reuters Top News,@Reuters,10:30 PM - 27 Mar 2019,29,65,143,"Facebook bans white nationalism on the social network and Instagram after civil rights groups criticized it for failing to confront extremism https://reut.rs/2FACDb2pic.twitter.com/ZoSkmUALcG
",0.5,0.9427083333333334,0.8947368421052632,0.0,0.0,0.0
extremist group,ifham #AGENDA19,@ifhamu,8:59 AM - 26 Mar 2019,0,6,6,"Extremist group ‘masterminded’ murders and abduction - https://maldivesindependent.com/crime-2/extremist-group-masterminded-murders-and-abduction-144412…
",0.625,0.9090909090909091,0.85,0.1111111111111111,0.041666666666666664,0.028881132523331052
extremist group,Zac Goldsmith,@ZacGoldsmith,11:42 AM - 20 Mar 2019,98,44,98,"MEND is an extreme organisation– by any standard. How is getting them on board any different to getting BNP to help define Britishness? (You have even acknowledged how awful they are!) In normal life, I don’t know a single muslim who identifies with them.https://www.thetimes.co.uk/article/extremist-leads-muslim-lobby-group-7q2hg30zc…https://twitter.com/Anna_Soubry/status/1108420551645806592…
",0.5,0.9822784810126582,1.0,0.0,0.0,0.0
extremist group,Herry,@HeroNapit,9:16 AM - 28 Mar 2019,0,12,7,"#Syria’s broken schools will make it difficult to fix the country. The uneducated are easy prey for the #Assad regime and extremist groups https://www.economist.com/middle-east-and-africa/2019/03/16/syrias-broken-schools-will-make-it-difficult-to-fix-the-country…
",0.5693375245281537,0.9772727272727273,1.1578947368421053,0.041666666666666664,0.016129032258064516,0.011179793234837827
extremist group,Johny Payne,@johny_payne,8:30 AM - 28 Mar 2019,1,0,6,"...adopt a fundamentalist or extremist attitude while following the religion. That's where the problems arise and conflicts ensue between religious groups.
",0.5737209780774486,0.9038461538461539,0.7,0.047619047619047616,0.02,0.013862943611198907
extremist group,Karyn Morton,@mskmlady,8:01 AM - 28 Mar 2019,0,2,3,"EXCELLENT piece on #SPLC!""The bottom line here is, it's inappropriate for the media to continually cite SPLC as an authoritative source on hate without acknowledging its progressive agenda and conflation of extremist groups with mainstream ones.""#FlaPolhttp://sunshinestatenews.com/story/southern-poverty-law-center-no-authoritative-source-hate?utm_source=March+28+2019&utm_campaign=Morning+Lead+1%2F30%2F19&utm_medium=email…
",0.5573539334676404,0.9647887323943662,1.0,0.027777777777777776,0.008620689655172414,0.005975406728965045
extremist group,RealityCheck,@Complyorcry,11:21 AM - 28 Mar 2019,0,0,1,"Deputy Chief Extremist of the Extremely Rodgered Group or ERG for short
",0.5,0.7916666666666666,1.263157894736842,0.0,0.0,0.0
extremist group,"R. Havener, MAOL BSN",@ReneeLHavener,11:11 AM - 28 Mar 2019,1,0,0,"Extremist whackos appear in all groups, some more than others.
",0.5,0.7777777777777778,0.8947368421052632,0.0,0.0,0.0
extremist group,ApeOfFaith,@InfamousPnm,2:42 PM - 27 Mar 2019,1,0,2,"Oh I agree, you want to give birth to hate groups? That's exactly what you do. ""outlaw extremism"" should be a democratic chant.
",0.5,0.9140625,1.0,0.0,0.0,0.0
extremist group,rahmatjaheer,@rahjaheer,10:24 AM - 28 Mar 2019,0,0,1,"The post 2019 elections new Afghan Govt won’t represent the will of warlords or extremist groups. Whereas, such parties have already been sidelined, the responsible organizations should expedite disarming process to make sure that there is no challenge to threaten our future! pic.twitter.com/FhnSZfGXR5
",0.5515710623129396,0.9506578947368421,1.15,0.023809523809523808,0.01020408163265306,0.007072930413876992
extremist group,Stanley Mo,@StanleyMo2,12:18 AM - 27 Mar 2019,0,4,6,"This is poor comfort for the six who have lost their lives; a government backed agency, answerable to no-one, manipulating Parliament, covering lies and generating more fear and terror than any extremist group.
",0.5597614304667197,0.9289099526066351,1.263157894736842,0.030303030303030304,0.02631578947368421,0.018240715277893296
extremist group,CCCI | CCIC,@CCCICCIC,6:30 AM - 28 Mar 2019,0,0,0,"New @CIVICUSalliance report on the State of Civil Society highlights how govt attacks on humanitarian organizations are on the rise and that right-wing populists, nationalists and extremist groups are being mobilized to attack vulnerable groups https://tinyurl.com/y6pgegt7 #SOCS2019pic.twitter.com/q695E76aa7
",0.5495073771488337,0.9516129032258065,1.1666666666666667,0.03125,0.011904761904761904,0.008251752149523157
extremist group,Octaevius Altair,@Viamund,10:47 AM - 28 Mar 2019,0,0,0,"Civil Society Organisations Under Attack by Rightwing Governments and Extremist Groups https://human-wrongs-watch.net/2019/03/28/civil-society-organisations-under-attack-by-rightwing-governments-and-extremist-groups/… via @Baher_Kamal
",0.5,0.9446808510638298,1.25,0.0,0.0,0.0
extremist group,CEP,@FightExtremism,2:00 PM - 27 Mar 2019,1,6,6,"10 years ago, the Department of Homeland Security released a report on issue of far-right groups recruiting veterans. It’s still a problem.  https://buff.ly/2FFgM3Fpic.twitter.com/SPeNLlNgYs
",0.5,0.9319371727748691,0.9473684210526315,0.0,0.0,0.0
extremist group,Fantina,@FantinaVienna,8:20 AM - 28 Mar 2019,0,0,0,"""...though the center claimed to be effective in fighting extremism, “hate” always continued to be on the rise, more dangerous than ever, with each year’s report on hate groups. “The S.P.L.C.—making hate pay,” we’d say. https://twitter.com/AllianceDefends/status/1111273283880660992…
",0.5,0.971830985915493,0.85,0.0,0.0,0.0
extremist group,TDSvaccination,@svaccination,4:04 PM - 27 Mar 2019,0,0,13,"Does this also apply to non white groups? And groups like the SPLC who do nothing but create extremism?
",0.5,0.9615384615384616,1.2105263157894737,0.0,0.0,0.0
extremist group,Robert Smith,@RobertS06933558,3:08 AM - 21 Mar 2019,1,1,12,"The Council on American-Islamic Relations, CAIR, is ""demanding"" that Fox fire Judge Jeanine Pirro and Tucker Carlson. This is what happens when extremist groups are given a platform to attack from.  Instead of working to create unity, CAIR is coercing cable TV to silence people.
",0.5464238345442629,0.9964285714285714,1.15,0.023255813953488372,0.009433962264150943,0.006539124344905144
political crisis,BBC Radio 4 Today,@BBCr4today,2:45 AM - 28 Mar 2019,116,44,98,"""This is the biggest political, constitutional, economic and social crisis in 300 years"" - Author and historian @AnthonySeldon says Theresa May's deal should be passed then a referendum held after 5 years #r4todaypic.twitter.com/vvTvA4fm0t
",0.5597614304667197,0.9625,1.3157894736842106,0.030303030303030304,0.025,0.01732867951399863
political crisis,Rohana Rezel  | PUBLIC INQUIRY NOW,@rohanarezel,11:23 AM - 28 Mar 2019,0,2,1,"What BC can't afford is a political party that puts donor interests above citizen's interests, turns our province into a breeding ground for transnational crime fuelling the housing/opioid crisis that's killing thousands BCers.No, we can't afford the @bcliberals.#bcpoli #vanrehttps://twitter.com/bcliberals/status/1111327560154017792…
",0.6031421246258794,1.0,0.8421052631578947,0.05714285714285714,0.0196078431372549,0.013591121187449907
political crisis,Mark Dubowitz,@mdubowitz,6:37 AM - 28 Mar 2019,1,16,24,"The money quote from the @nytimes: “Iran’s financial crisis, exacerbated by American sanctions, appears to be undermining its support for militant groups & political allies who bolster Iranian influence in Iraq, Syria, Lebanon and elsewhere.” https://www.nytimes.com/2019/03/28/world/middleeast/iran-sanctions-arab-allies.html?smid=nytcore-ios-…
",0.5589255650988789,1.0,1.4,0.02702702702702703,0.02,0.013862943611198907
political crisis,Anna Soubry MP,@Anna_Soubry,4:47 AM - 24 Mar 2019,0,0,0,"Given the unprecedented extremely serious political crisis we are in and the complete failure of leadership of both main parties, shouldn’t we be considering a Government of national unity? #CountryBeforeParty #BrexitShambles
",0.6104315260748465,1.0,1.263157894736842,0.07407407407407407,0.02702702702702703,0.018733707582701226
political crisis,jack sexton5,@jacksexton5,8:00 AM - 28 Mar 2019,0,0,0,"Flint mayor diverted water-crisis money to political PAC, suit says http://www.cnn.com/2016/05/09/us/flint-mayor-water-crisis-lawsuit/index.html…
",0.6066003581778052,0.8904109589041096,0.95,0.08333333333333333,0.03571428571428571,0.024755256448569473
political crisis,TRT World,@trtworld,1:15 AM - 25 Mar 2019,0,3,2,"The UN has built a new camp in Colombia for Venezuelans fleeing the economic crisis and political instability in their country pic.twitter.com/8cNSX9FQq0
",0.6443375672974064,0.9090909090909091,1.105263157894737,0.09523809523809523,0.045454545454545456,0.03150669002545206
political crisis,New Culture Forum,@NewCultureForum,9:44 AM - 28 Mar 2019,0,18,14,"WATCH: on the eve of what should have been an historic day, @prwhittle talks to @TiceRichard about the Parliamentary crisis, the failure of our political class - and why tomorrow we must rally for Brexit. #SWYSIhttps://www.youtube.com/watch?v=0654KAMeVKo…
",0.5533001790889026,0.99609375,1.0,0.029411764705882353,0.02127659574468085,0.014747812352339261
political crisis,Tom Newton Dunn,@tnewtondunn,2:06 AM - 28 Mar 2019,92,159,635,"“This is the biggest social, political and economic crisis this country has faced in 300 years” @AnthonySeldon tells #r4Today. Bigger than the one between 1914-18 where a million men died, or 1939-45 when we were almost invaded? We’re in a huge mess, but perspective please.
",0.5990147542976674,1.0,1.5263157894736843,0.047619047619047616,0.017543859649122806,0.012160476851928864
political crisis,June Turnbull,@socialist1959,11:00 AM - 28 Mar 2019,0,1,1,"It's the Tories who are playing games here. Why would Labour back May's deal knowing that future negs could be handed over to far right PM? Offer to resign was party political crisis management, not in any way national interest. https://twitter.com/Kevin_Maguire/status/1111324718433480706…
",0.6078327732034384,1.0,1.105263157894737,0.05,0.02040816326530612,0.014145860827753985
political crisis,Vanessa Saxton,@bobbidog,11:21 AM - 28 Mar 2019,0,0,1,"This political crisis is sure dredging up some pond dwellers! cf: Suella, Jenkin, Bradley, Bone etc
",0.6767766952966369,0.84,0.8421052631578947,0.125,0.047619047619047616,0.03300700859809263
political crisis,USask Medicine Dean,@USaskMedDean,11:02 AM - 28 Mar 2019,0,0,0,"A recent study by Dr. Lori Hanson (Community Health and Epidemiology) and Dr. Peter Butt (Academic Family Medicine) found that the #opioid crisis in #yxe needs a multiple sector response to address social, economic & political gaps in care services: https://medicine.usask.ca/news/2019/usask-study-on-opioid-use-offers-solutions.php… pic.twitter.com/aCa9RSvM6k
",0.6020620726159658,1.0,1.5,0.05128205128205128,0.019230769230769232,0.013329753472306641
political crisis,cuckles the echidna,@hey_lucy_bee,10:13 AM - 27 Mar 2019,0,1,5,"britain: we are in a massive political crisisbritain: pic.twitter.com/IX0N3oEkwR
",0.617851130197758,0.8024691358024691,1.0526315789473684,0.1,0.045454545454545456,0.03150669002545206
political crisis,allAfrica.com,@allafrica,3:51 AM - 28 Mar 2019,0,2,3,"An Army Chief, an Ailing President and a Political Crisis: https://allafrica.com/stories/201903280292.html?utm_campaign=allafrica%3Ainternal&utm_medium=social&utm_source=twitter&utm_content=promote%3Aaans%3Aabafbt… #Algeriapic.twitter.com/cYQ1a2MVm4
",0.5,1.0,1.2,0.0,0.0,0.0
political crisis,ANC International ,@assemblea_int,7:57 AM - 28 Mar 2019,0,11,12," MP Peter Luykx welcomed a Catalan delegation in the Foreign Affairs Commission of the Belgian Parliament:""It's crucial to get first-hand information on the political crisis in Catalonia. Nobody should stay insensible before the undemocratic practices of Spain!"" #Makeamovehttps://twitter.com/peerlux/status/1111254972002385920…
",0.5962250448649377,1.0,1.1,0.06060606060606061,0.020833333333333332,0.014440566261665526
political crisis,Chris Fox,@ChristopherNFox,8:46 AM - 28 Mar 2019,0,4,4,"“We must address this global emergency with ambition and urgency” - ?UN Secretary-General @antonioguterres? calls for more action, more ambition & more political will to solve the #climate crisis —> full text of his remarks at #Climate4ALL are here: https://www.un.org/sg/en/content/sg/statement/2019-03-28/secretary-generals-remarks-high-level-meeting-climate-and-sustainable-development-delivered…pic.twitter.com/IVd9y1FHjA
",0.6020620726159658,0.9765258215962441,1.45,0.05405405405405406,0.019230769230769232,0.013329753472306641
political crisis,La Crisi de les Crisis. El llibre.,@CrisidelsCrisis,2:28 AM - 28 Mar 2019,0,2,2,"In a fascist mind, everybody is guilty, with or without trial.You may realise it at the infamous trail taking place now at the TS, the charged political prisoners do must try to prove they are innocent, because everyone assumes they are guilty, including Marchena and the judges!
",0.543193421279068,1.0,1.3157894736842106,0.024390243902439025,0.009433962264150943,0.006539124344905144
political crisis,Naomi,@NaomiTownson,1:03 PM - 27 Mar 2019,8,60,224,"Really sums up the UK as a nation, in times of political crisis...#ruinafilmbyaddingupyourbumpic.twitter.com/P3U2EQRRqC
",0.598058067569092,0.8666666666666667,0.75,0.07142857142857142,0.058823529411764705,0.04077336356234972
political crisis,klondike mike,@klondikemike109,4:57 PM - 27 Mar 2019,0,1,4,"indeed the democrat mayor of Flint is doing an excellent job in leadinghttps://www.cnn.com/2016/05/09/us/flint-mayor-water-crisis-lawsuit/index.html…
",0.5,0.9066666666666666,1.0,0.0,0.0,0.0
political crisis,Elizabeth Warren,@SenWarren,12:27 PM - 26 Mar 2019,0,0,0,"Heading to the Senate floor to state a simple scientific fact: climate change is a global crisis, not a political game. Tune in to hear why I support a #GreenNewDeal that will aggressively tackle climate change, economic inequality, and racial injustice.https://twitter.com/i/broadcasts/1YpKkVlBeErxj…
",0.5452678730212592,1.0,1.45,0.027777777777777776,0.02040816326530612,0.014145860827753985
